episode,total_reward,travel_time,final_distance,num_steps,goal_x,goal_y
457,-300.0,50,86.79341883943682,50,172.10544,-38.54658
458,-300.0,50,71.65927421719694,50,172.10544,-38.54658
459,-300.0,50,132.7489182420373,50,60.71808,-101.50853
460,-300.0,50,14.571148977180451,50,174.28611,-52.95363
461,-300.0,50,38.528528087489086,50,176.66282,-36.86264
462,-300.0,50,111.47001295020638,50,63.30532,-96.53351
463,-300.0,50,70.71326553628104,50,179.35797,-50.3969
464,-300.0,50,116.61046631350943,50,57.46519,-96.59826
465,-300.0,50,138.35994444769662,50,174.28611,-52.95363
466,-300.0,50,126.03297277880426,50,59.09988,-98.65828
467,-300.0,50,132.26345702102202,50,59.7064,-98.62684
468,-300.0,50,16.767397643417482,50,173.58321,-53.3448
469,-300.0,50,16.767397643417482,50,173.58321,-53.3448
470,-300.0,50,101.82316862216123,50,60.97376,-101.5251
471,-300.0,50,114.02446747031605,50,60.30195,-101.29418
472,-300.0,50,87.7518020528303,50,57.79826,-96.8545
473,-300.0,50,100.30607911098167,50,61.01672,-100.81768
474,-300.0,50,97.15804602946793,50,63.30532,-96.53351
475,-300.0,50,260.5130860828743,50,146.38351,-16.8317
476,-60.723024258438485,1,3.871033157288669,1,146.38351,-16.8317
477,-300.0,50,50.40011921909738,50,59.09988,-98.65828
478,-1000.0,1,8.84183455466652,1,176.66282,-36.86264
479,-300.0,50,127.99872075857121,50,59.09988,-98.65828
480,-300.0,50,28.585074826397765,50,174.28611,-52.95363
481,-300.0,50,279.11981022175536,50,63.30532,-96.53351
482,-300.0,50,115.60869641276199,50,61.01672,-100.81768
483,185.29115191454798,20,5.339738483671198,20,172.10544,-38.54658
484,-300.0,50,116.46677086584208,50,60.30195,-101.29418
485,-1000.0,1,6.437403456352386,1,176.66282,-36.86264
486,-300.0,50,126.03568663626154,50,57.878,-96.38709
487,-300.0,50,112.21199508701481,50,61.01672,-100.81768
488,-300.0,50,133.14581630246494,50,57.79826,-96.8545
489,-300.0,50,111.15505846664347,50,60.97376,-101.5251
490,-300.0,50,132.79692817833478,50,59.09521,-98.61116
491,-300.0,50,116.61046631350943,50,57.46519,-96.59826
492,-300.0,50,123.28807578644016,50,63.30532,-96.53351
493,-300.0,50,127.35145486320225,50,61.01672,-100.81768
494,-300.0,50,67.80739732274212,50,179.35797,-50.3969
495,-300.0,50,135.22024138300785,50,60.97376,-101.5251
496,-300.0,50,135.99155477628912,50,176.66282,-36.86264
497,-300.0,50,101.83285918945742,50,57.46519,-96.59826
498,-300.0,50,104.15410685637838,50,57.56459,-95.52724
499,-300.0,50,102.40307453973135,50,57.5697,-95.70551
